Entity,Code,Day,total_vaccinations_per_hundred
Norway,NOR,2020-12-13,0
Norway,NOR,2020-12-14,0
Norway,NOR,2020-12-15,0
Norway,NOR,2020-12-16,0
Norway,NOR,2020-12-17,0
Norway,NOR,2020-12-18,0
Norway,NOR,2020-12-19,0
Norway,NOR,2020-12-20,0
Norway,NOR,2020-12-21,0
Norway,NOR,2020-12-22,0
Norway,NOR,2020-12-23,0
Norway,NOR,2020-12-24,0
Norway,NOR,2020-12-25,0
Norway,NOR,2020-12-26,0
Norway,NOR,2020-12-27,0
Norway,NOR,2020-12-28,0.01
Norway,NOR,2020-12-29,0.03
Norway,NOR,2020-12-30,0.04
Norway,NOR,2020-12-31,0.04
Norway,NOR,2021-01-01,0.04
Norway,NOR,2021-01-02,0.05
Norway,NOR,2021-01-03,0.05
Norway,NOR,2021-01-04,0.05
Norway,NOR,2021-01-05,0.11
Norway,NOR,2021-01-06,0.28
Norway,NOR,2021-01-07,0.4
Norway,NOR,2021-01-08,0.43
Norway,NOR,2021-01-09,0.43
Norway,NOR,2021-01-10,0.43
Norway,NOR,2021-01-11,0.44
Norway,NOR,2021-01-12,0.52
Norway,NOR,2021-01-13,0.71
Norway,NOR,2021-01-14,0.86
Norway,NOR,2021-01-15,0.95
Norway,NOR,2021-01-16,0.96
Norway,NOR,2021-01-17,0.97
Norway,NOR,2021-01-18,1
Norway,NOR,2021-01-19,1.1
Norway,NOR,2021-01-20,1.3
Norway,NOR,2021-01-21,1.46
Norway,NOR,2021-01-22,1.52
Norway,NOR,2021-01-23,1.53
Norway,NOR,2021-01-24,1.53
Norway,NOR,2021-01-25,1.55
Norway,NOR,2021-01-26,1.63
Norway,NOR,2021-01-27,1.99
Norway,NOR,2021-01-28,2.31
Norway,NOR,2021-01-29,2.43
Norway,NOR,2021-01-30,2.43
Norway,NOR,2021-01-31,2.44
Norway,NOR,2021-02-01,2.45
Norway,NOR,2021-02-02,2.63
Norway,NOR,2021-02-03,3.26
Norway,NOR,2021-02-04,3.9
Norway,NOR,2021-02-05,4.19
Norway,NOR,2021-02-06,4.22
Norway,NOR,2021-02-07,4.23
Norway,NOR,2021-02-08,4.25
Norway,NOR,2021-02-09,4.42
Norway,NOR,2021-02-10,5.01
Norway,NOR,2021-02-11,5.56
Norway,NOR,2021-02-12,5.78
Norway,NOR,2021-02-13,5.81
Norway,NOR,2021-02-14,5.81
Norway,NOR,2021-02-15,5.84
Norway,NOR,2021-02-16,6
Norway,NOR,2021-02-17,6.6
Norway,NOR,2021-02-18,7.15
Norway,NOR,2021-02-19,7.44
Norway,NOR,2021-02-20,7.46
Norway,NOR,2021-02-21,7.46
Norway,NOR,2021-02-22,7.51
Norway,NOR,2021-02-23,7.72
Norway,NOR,2021-02-24,8.36
Norway,NOR,2021-02-25,9.05
Norway,NOR,2021-02-26,9.4
Norway,NOR,2021-02-27,9.41
Norway,NOR,2021-02-28,9.43
Norway,NOR,2021-03-01,9.54
Norway,NOR,2021-03-02,9.81
Norway,NOR,2021-03-03,10.49
Norway,NOR,2021-03-04,11.14
Norway,NOR,2021-03-05,11.48
Norway,NOR,2021-03-06,11.5
Norway,NOR,2021-03-07,11.51
Norway,NOR,2021-03-08,11.6
Norway,NOR,2021-03-09,11.92
Norway,NOR,2021-03-10,12.64
Norway,NOR,2021-03-11,13.18
Norway,NOR,2021-03-12,13.39
Norway,NOR,2021-03-13,13.4
Norway,NOR,2021-03-14,13.4
Norway,NOR,2021-03-15,13.41
Norway,NOR,2021-03-16,13.54
Norway,NOR,2021-03-17,14.01
Norway,NOR,2021-03-18,14.43
Norway,NOR,2021-03-19,14.58
Norway,NOR,2021-03-20,14.59
Norway,NOR,2021-03-21,14.6
Norway,NOR,2021-03-22,14.63
Norway,NOR,2021-03-23,14.9
Norway,NOR,2021-03-24,15.7
Norway,NOR,2021-03-25,16.47
Norway,NOR,2021-03-26,16.81
Norway,NOR,2021-03-27,16.83
Norway,NOR,2021-03-28,16.84
Norway,NOR,2021-03-29,16.93
Norway,NOR,2021-03-30,17.62
Norway,NOR,2021-03-31,18.45
Norway,NOR,2021-04-01,18.66
Norway,NOR,2021-04-02,18.75
Norway,NOR,2021-04-03,18.76
Norway,NOR,2021-04-04,18.77
Norway,NOR,2021-04-05,18.8
Norway,NOR,2021-04-06,19.2
Norway,NOR,2021-04-07,20.37
Norway,NOR,2021-04-08,21.51
Norway,NOR,2021-04-09,22.04
Norway,NOR,2021-04-10,22.06
Norway,NOR,2021-04-11,22.07
Norway,NOR,2021-04-12,22.15
Norway,NOR,2021-04-13,22.64
Norway,NOR,2021-04-14,23.91
Norway,NOR,2021-04-15,25.15
Norway,NOR,2021-04-16,25.7
Norway,NOR,2021-04-17,25.75
Norway,NOR,2021-04-18,25.77
Norway,NOR,2021-04-19,25.9
Norway,NOR,2021-04-20,26.28
Norway,NOR,2021-04-21,27.44
Norway,NOR,2021-04-22,28.43
Norway,NOR,2021-04-23,28.8
Norway,NOR,2021-04-24,28.81
Norway,NOR,2021-04-25,28.82
Norway,NOR,2021-04-26,28.88
Norway,NOR,2021-04-27,29.35
Norway,NOR,2021-04-28,30.9
Norway,NOR,2021-04-29,32.29
Norway,NOR,2021-04-30,32.92
Norway,NOR,2021-05-01,32.95
Norway,NOR,2021-05-02,32.98
Norway,NOR,2021-05-03,33.07
Norway,NOR,2021-05-04,33.48
Norway,NOR,2021-05-05,34.95
Norway,NOR,2021-05-06,36.26
Norway,NOR,2021-05-07,36.85
Norway,NOR,2021-05-08,36.87
Norway,NOR,2021-05-09,36.89
Norway,NOR,2021-05-10,37.05
Norway,NOR,2021-05-11,37.97
Norway,NOR,2021-05-12,39.73
Norway,NOR,2021-05-13,40.13
Norway,NOR,2021-05-14,40.5
Norway,NOR,2021-05-15,40.55
Norway,NOR,2021-05-16,40.59
Norway,NOR,2021-05-17,40.61
Norway,NOR,2021-05-18,41.13
Norway,NOR,2021-05-19,42.62
Norway,NOR,2021-05-20,44.05
Norway,NOR,2021-05-21,44.72
Norway,NOR,2021-05-22,44.77
Norway,NOR,2021-05-23,44.79
Norway,NOR,2021-05-24,44.86
Norway,NOR,2021-05-25,45.47
Norway,NOR,2021-05-26,47.2
Norway,NOR,2021-05-27,48.74
Norway,NOR,2021-05-28,49.42
Norway,NOR,2021-05-29,49.48
Norway,NOR,2021-05-30,49.51
Norway,NOR,2021-05-31,49.69
Norway,NOR,2021-06-01,50.47
Norway,NOR,2021-06-02,52.74
Norway,NOR,2021-06-03,54.84
Norway,NOR,2021-06-04,55.78
Norway,NOR,2021-06-05,55.87
Norway,NOR,2021-06-06,55.93
Norway,NOR,2021-06-07,56.28
Norway,NOR,2021-06-08,57.14
Norway,NOR,2021-06-09,59
Norway,NOR,2021-06-10,60.75
Norway,NOR,2021-06-11,61.54
Norway,NOR,2021-06-12,61.62
Norway,NOR,2021-06-13,61.67
Norway,NOR,2021-06-14,62.08
Norway,NOR,2021-06-15,62.82
Norway,NOR,2021-06-16,64.77
Norway,NOR,2021-06-17,66.47
Norway,NOR,2021-06-18,67.28
Norway,NOR,2021-06-19,67.42
Norway,NOR,2021-06-20,67.5
Norway,NOR,2021-06-21,67.88
Norway,NOR,2021-06-22,68.81
Norway,NOR,2021-06-23,70.85
Norway,NOR,2021-06-24,72.93
Norway,NOR,2021-06-25,73.92
Norway,NOR,2021-06-26,74.12
Norway,NOR,2021-06-27,74.23
Norway,NOR,2021-06-28,74.84
Norway,NOR,2021-06-29,75.79
Norway,NOR,2021-06-30,77.85
Norway,NOR,2021-07-01,79.88
Norway,NOR,2021-07-02,80.88
Norway,NOR,2021-07-03,81.06
Norway,NOR,2021-07-04,81.18
Norway,NOR,2021-07-05,81.69
Norway,NOR,2021-07-06,82.53
Norway,NOR,2021-07-07,84.11
Norway,NOR,2021-07-08,85.55
Norway,NOR,2021-07-09,86.11
Norway,NOR,2021-07-10,86.19
Norway,NOR,2021-07-11,86.25
Norway,NOR,2021-07-12,86.53
Norway,NOR,2021-07-13,87.13
Norway,NOR,2021-07-14,88.56
Norway,NOR,2021-07-15,89.89
Norway,NOR,2021-07-16,90.38
Norway,NOR,2021-07-17,90.4
Norway,NOR,2021-07-18,90.41
Norway,NOR,2021-07-19,90.64
Norway,NOR,2021-07-20,91.2
Norway,NOR,2021-07-21,92.76
Norway,NOR,2021-07-22,94.42
Norway,NOR,2021-07-23,94.95
Norway,NOR,2021-07-24,94.97
Norway,NOR,2021-07-25,94.97
Norway,NOR,2021-07-26,95.19
Norway,NOR,2021-07-27,95.75
Norway,NOR,2021-07-28,97.48
Norway,NOR,2021-07-29,99.2
Norway,NOR,2021-07-30,99.8
Norway,NOR,2021-07-31,99.82
Norway,NOR,2021-08-01,99.83
Norway,NOR,2021-08-02,100.17
Norway,NOR,2021-08-03,100.77
Norway,NOR,2021-08-04,102.34
Norway,NOR,2021-08-05,103.89
Norway,NOR,2021-08-06,104.48
Norway,NOR,2021-08-07,104.51
Norway,NOR,2021-08-08,104.53
Norway,NOR,2021-08-09,104.98
Norway,NOR,2021-08-10,105.74
Norway,NOR,2021-08-11,107.63
Norway,NOR,2021-08-12,109.53
Norway,NOR,2021-08-13,110.36
Norway,NOR,2021-08-14,110.41
Norway,NOR,2021-08-15,110.43
Norway,NOR,2021-08-16,111.04
Norway,NOR,2021-08-17,111.95
Norway,NOR,2021-08-18,114.11
Norway,NOR,2021-08-19,116.15
Norway,NOR,2021-08-20,117.22
Norway,NOR,2021-08-21,117.35
Norway,NOR,2021-08-22,117.39
Norway,NOR,2021-08-23,118.19
Norway,NOR,2021-08-24,119.51
Norway,NOR,2021-08-25,122.05
Norway,NOR,2021-08-26,124.58
Norway,NOR,2021-08-27,125.87
Norway,NOR,2021-08-28,126.1
Norway,NOR,2021-08-29,126.19
Norway,NOR,2021-08-30,127.04
Norway,NOR,2021-08-31,128.05
Norway,NOR,2021-09-01,129.81
Norway,NOR,2021-09-02,131.59
Norway,NOR,2021-09-03,132.42
Norway,NOR,2021-09-04,132.55
Norway,NOR,2021-09-05,132.57
Norway,NOR,2021-09-06,133.03
Norway,NOR,2021-09-07,133.66
Norway,NOR,2021-09-08,134.99
Norway,NOR,2021-09-09,136.16
Norway,NOR,2021-09-10,136.71
Norway,NOR,2021-09-11,136.78
Norway,NOR,2021-09-12,136.79
Norway,NOR,2021-09-13,137.08
Norway,NOR,2021-09-14,137.61
Norway,NOR,2021-09-15,138.72
Norway,NOR,2021-09-16,139.68
Norway,NOR,2021-09-17,140.13
Norway,NOR,2021-09-18,140.19
Norway,NOR,2021-09-19,140.19
Norway,NOR,2021-09-20,140.56
Norway,NOR,2021-09-21,141.04
Norway,NOR,2021-09-22,141.74
Norway,NOR,2021-09-23,142.36
Norway,NOR,2021-09-24,142.63
Norway,NOR,2021-09-25,142.66
Norway,NOR,2021-09-26,142.67
Norway,NOR,2021-09-27,142.85
Norway,NOR,2021-09-28,143.1
Norway,NOR,2021-09-29,143.6
Norway,NOR,2021-09-30,144.1
Norway,NOR,2021-10-01,144.28
Norway,NOR,2021-10-02,144.29
Norway,NOR,2021-10-03,144.29
Norway,NOR,2021-10-04,144.38
Norway,NOR,2021-10-05,144.55
Norway,NOR,2021-10-06,144.82
Norway,NOR,2021-10-07,145.11
Norway,NOR,2021-10-08,145.29
Norway,NOR,2021-10-09,145.3
Norway,NOR,2021-10-10,145.3
Norway,NOR,2021-10-11,145.5
Norway,NOR,2021-10-12,145.72
Norway,NOR,2021-10-13,145.95
Norway,NOR,2021-10-14,146.09
Norway,NOR,2021-10-15,146.17
Norway,NOR,2021-10-16,146.18
Norway,NOR,2021-10-17,146.18
Norway,NOR,2021-10-18,146.24
Norway,NOR,2021-10-19,146.34
Norway,NOR,2021-10-20,146.56
Norway,NOR,2021-10-21,146.78
Norway,NOR,2021-10-22,146.89
Norway,NOR,2021-10-23,146.89
Norway,NOR,2021-10-24,146.9
Norway,NOR,2021-10-25,146.98
Norway,NOR,2021-10-26,147.08
Norway,NOR,2021-10-27,147.32
Norway,NOR,2021-10-28,147.56
Norway,NOR,2021-10-29,147.65
Norway,NOR,2021-10-30,147.66
Norway,NOR,2021-10-31,147.66
Norway,NOR,2021-11-01,147.74
Norway,NOR,2021-11-02,147.92
Norway,NOR,2021-11-03,148.32
Norway,NOR,2021-11-04,148.77
Norway,NOR,2021-11-05,149
Norway,NOR,2021-11-06,149.03
Norway,NOR,2021-11-07,149.06
Norway,NOR,2021-11-08,149.28
Norway,NOR,2021-11-09,149.64
Norway,NOR,2021-11-10,150.3
Norway,NOR,2021-11-11,150.94
Norway,NOR,2021-11-12,151.21
Norway,NOR,2021-11-13,151.23
Norway,NOR,2021-11-14,151.23
Norway,NOR,2021-11-15,151.52
Norway,NOR,2021-11-16,151.94
Norway,NOR,2021-11-17,152.75
Norway,NOR,2021-11-18,153.55
Norway,NOR,2021-11-19,153.93
Norway,NOR,2021-11-20,153.96
Norway,NOR,2021-11-21,153.97
Norway,NOR,2021-11-22,154.37
Norway,NOR,2021-11-23,154.98
Norway,NOR,2021-11-24,156.17
Norway,NOR,2021-11-25,157.36
Norway,NOR,2021-11-26,157.9
Norway,NOR,2021-11-27,157.97
Norway,NOR,2021-11-28,157.99
Norway,NOR,2021-11-29,158.49
Norway,NOR,2021-11-30,159.23
Norway,NOR,2021-12-01,160.47
Norway,NOR,2021-12-02,161.79
Norway,NOR,2021-12-03,162.37
Norway,NOR,2021-12-04,162.41
Norway,NOR,2021-12-05,162.43
Norway,NOR,2021-12-06,162.97
Norway,NOR,2021-12-07,163.76
Norway,NOR,2021-12-08,165.16
Norway,NOR,2021-12-09,166.71
Norway,NOR,2021-12-10,167.35
Norway,NOR,2021-12-11,167.42
Norway,NOR,2021-12-12,167.46
Norway,NOR,2021-12-13,168.04
Norway,NOR,2021-12-14,169.03
Norway,NOR,2021-12-15,170.66
Norway,NOR,2021-12-16,172.48
Norway,NOR,2021-12-17,173.26
Norway,NOR,2021-12-18,173.41
Norway,NOR,2021-12-19,173.47
Norway,NOR,2021-12-20,174.5
Norway,NOR,2021-12-21,175.72
Norway,NOR,2021-12-22,176.72
Norway,NOR,2021-12-23,176.86
Norway,NOR,2021-12-24,176.86
Norway,NOR,2021-12-25,176.86
Norway,NOR,2021-12-26,176.86
Norway,NOR,2021-12-27,177.23
Norway,NOR,2021-12-28,177.85
Norway,NOR,2021-12-29,178.6
Norway,NOR,2021-12-30,178.93
Norway,NOR,2021-12-31,178.94
Norway,NOR,2022-01-01,178.94
Norway,NOR,2022-01-02,178.95
Norway,NOR,2022-01-03,179.57
Norway,NOR,2022-01-04,180.82
Norway,NOR,2022-01-05,182.67
Norway,NOR,2022-01-06,184.46
Norway,NOR,2022-01-07,185.3
Norway,NOR,2022-01-08,185.61
Norway,NOR,2022-01-09,185.68
Norway,NOR,2022-01-10,186.51
Norway,NOR,2022-01-11,187.78
Norway,NOR,2022-01-12,189.6
Norway,NOR,2022-01-13,191.42
Norway,NOR,2022-01-14,192.27
Norway,NOR,2022-01-15,192.59
Norway,NOR,2022-01-16,192.72
Norway,NOR,2022-01-17,193.41
Norway,NOR,2022-01-18,194.39
Norway,NOR,2022-01-19,195.79
Norway,NOR,2022-01-20,197.14
Norway,NOR,2022-01-21,197.7
Norway,NOR,2022-01-22,197.77
Norway,NOR,2022-01-23,197.8
Norway,NOR,2022-01-24,198.28
Norway,NOR,2022-01-25,198.9
Norway,NOR,2022-01-26,199.8
Norway,NOR,2022-01-27,200.72
Norway,NOR,2022-01-28,201.11
Norway,NOR,2022-01-29,201.24
Norway,NOR,2022-01-30,201.27
Norway,NOR,2022-01-31,201.57
Norway,NOR,2022-02-01,201.96
Norway,NOR,2022-02-02,202.49
Norway,NOR,2022-02-03,203.02
Norway,NOR,2022-02-04,203.24
Norway,NOR,2022-02-05,203.26
Norway,NOR,2022-02-06,203.27
Norway,NOR,2022-02-07,203.44
Norway,NOR,2022-02-08,203.67
Norway,NOR,2022-02-09,203.99
Norway,NOR,2022-02-10,204.3
Norway,NOR,2022-02-11,204.42
Norway,NOR,2022-02-12,204.46
Norway,NOR,2022-02-13,204.46
Norway,NOR,2022-02-14,204.55
Norway,NOR,2022-02-15,204.69
Norway,NOR,2022-02-16,204.88
Norway,NOR,2022-02-17,205.05
Norway,NOR,2022-02-18,205.13
Norway,NOR,2022-02-19,205.14
Norway,NOR,2022-02-20,205.14
Norway,NOR,2022-02-21,205.2
Norway,NOR,2022-02-22,205.26
Norway,NOR,2022-02-23,205.36
Norway,NOR,2022-02-24,205.45
Norway,NOR,2022-02-25,205.5
Norway,NOR,2022-02-26,205.51
Norway,NOR,2022-02-27,205.51
Norway,NOR,2022-02-28,205.54
Norway,NOR,2022-03-01,205.59
Norway,NOR,2022-03-02,205.65
Norway,NOR,2022-03-03,205.7
Norway,NOR,2022-03-04,205.73
Norway,NOR,2022-03-05,205.73
Norway,NOR,2022-03-06,205.73
Norway,NOR,2022-03-07,205.75
Norway,NOR,2022-03-08,205.78
Norway,NOR,2022-03-09,205.84
Norway,NOR,2022-03-10,205.89
Norway,NOR,2022-03-11,205.91
Norway,NOR,2022-03-12,205.92
Norway,NOR,2022-03-13,205.92
Norway,NOR,2022-03-14,205.94
Norway,NOR,2022-03-15,205.97
Norway,NOR,2022-03-16,206.01
Norway,NOR,2022-03-17,206.04
Norway,NOR,2022-03-18,206.06
Norway,NOR,2022-03-19,206.06
Norway,NOR,2022-03-20,206.06
Norway,NOR,2022-03-21,206.08
Norway,NOR,2022-03-22,206.11
Norway,NOR,2022-03-23,206.14
Norway,NOR,2022-03-24,206.18
Norway,NOR,2022-03-25,206.19
Norway,NOR,2022-03-26,206.19
Norway,NOR,2022-03-27,206.19
Norway,NOR,2022-03-28,206.21
Norway,NOR,2022-03-29,206.23
Norway,NOR,2022-03-30,206.27
Norway,NOR,2022-03-31,206.3
Norway,NOR,2022-04-01,206.31
Norway,NOR,2022-04-02,206.31
Norway,NOR,2022-04-03,206.31
Norway,NOR,2022-04-04,206.33
Norway,NOR,2022-04-05,206.35
Norway,NOR,2022-04-06,206.37
Norway,NOR,2022-04-07,206.41
Oceania,,2021-02-02,0.01
Oceania,,2021-02-03,0.01
Oceania,,2021-02-04,0.01
Oceania,,2021-02-05,0.01
Oceania,,2021-02-06,0.01
Oceania,,2021-02-07,0.01
Oceania,,2021-02-08,0.01
Oceania,,2021-02-09,0.01
Oceania,,2021-02-10,0.01
Oceania,,2021-02-11,0.01
Oceania,,2021-02-12,0.01
Oceania,,2021-02-13,0.01
Oceania,,2021-02-14,0.01
Oceania,,2021-02-15,0.01
Oceania,,2021-02-16,0.02
Oceania,,2021-02-17,0.02
Oceania,,2021-02-18,0.02
Oceania,,2021-02-19,0.02
Oceania,,2021-02-20,0.02
Oceania,,2021-02-21,0.02
Oceania,,2021-02-22,0.03
Oceania,,2021-02-23,0.05
Oceania,,2021-02-24,0.07
Oceania,,2021-02-25,0.09
Oceania,,2021-02-26,0.11
Oceania,,2021-02-27,0.12
Oceania,,2021-02-28,0.12
Oceania,,2021-03-01,0.15
Oceania,,2021-03-02,0.17
Oceania,,2021-03-03,0.2
Oceania,,2021-03-04,0.23
Oceania,,2021-03-05,0.25
Oceania,,2021-03-06,0.26
Oceania,,2021-03-07,0.27
Oceania,,2021-03-08,0.29
Oceania,,2021-03-09,0.34
Oceania,,2021-03-10,0.39
Oceania,,2021-03-11,0.41
Oceania,,2021-03-12,0.47
Oceania,,2021-03-13,0.48
Oceania,,2021-03-14,0.49
Oceania,,2021-03-15,0.53
Oceania,,2021-03-16,0.61
Oceania,,2021-03-17,0.67
Oceania,,2021-03-18,0.71
Oceania,,2021-03-19,0.75
Oceania,,2021-03-20,0.76
Oceania,,2021-03-21,0.82
Oceania,,2021-03-22,0.89
Oceania,,2021-03-23,1.04
Oceania,,2021-03-24,1.16
Oceania,,2021-03-25,1.29
Oceania,,2021-03-26,1.41
Oceania,,2021-03-27,1.45
Oceania,,2021-03-28,1.49
Oceania,,2021-03-29,1.64
Oceania,,2021-03-30,1.85
Oceania,,2021-03-31,2.04
Oceania,,2021-04-01,2.24
Oceania,,2021-04-02,2.25
Oceania,,2021-04-03,2.29
Oceania,,2021-04-04,2.29
Oceania,,2021-04-05,2.32
Oceania,,2021-04-06,2.48
Oceania,,2021-04-07,2.71
Oceania,,2021-04-08,2.92
Oceania,,2021-04-09,3.08
Oceania,,2021-04-10,3.15
Oceania,,2021-04-11,3.18
Oceania,,2021-04-12,3.33
Oceania,,2021-04-13,3.55
Oceania,,2021-04-14,3.72
Oceania,,2021-04-15,3.93
Oceania,,2021-04-16,4.14
Oceania,,2021-04-17,4.21
Oceania,,2021-04-18,4.42
Oceania,,2021-04-19,4.59
Oceania,,2021-04-20,4.81
Oceania,,2021-04-21,4.99
Oceania,,2021-04-22,5.17
Oceania,,2021-04-23,5.34
Oceania,,2021-04-24,5.39
Oceania,,2021-04-25,5.41
Oceania,,2021-04-26,5.48
Oceania,,2021-04-27,5.7
Oceania,,2021-04-28,5.92
Oceania,,2021-04-29,6.1
Oceania,,2021-04-30,6.26
Oceania,,2021-05-01,6.32
Oceania,,2021-05-02,6.34
Oceania,,2021-05-03,6.5
Oceania,,2021-05-04,6.77
Oceania,,2021-05-05,6.98
Oceania,,2021-05-06,7.21
Oceania,,2021-05-07,7.41
Oceania,,2021-05-08,7.49
Oceania,,2021-05-09,7.52
Oceania,,2021-05-10,7.72
Oceania,,2021-05-11,8.06
Oceania,,2021-05-12,8.29
Oceania,,2021-05-13,8.53
Oceania,,2021-05-14,8.74
Oceania,,2021-05-15,8.83
Oceania,,2021-05-16,8.86
Oceania,,2021-05-17,9.08
Oceania,,2021-05-18,9.41
Oceania,,2021-05-19,9.66
Oceania,,2021-05-20,9.93
Oceania,,2021-05-21,9.97
Oceania,,2021-05-22,9.99
Oceania,,2021-05-23,10
Oceania,,2021-05-24,10.53
Oceania,,2021-05-25,10.94
Oceania,,2021-05-26,11.24
Oceania,,2021-05-27,11.56
Oceania,,2021-05-28,11.89
Oceania,,2021-05-29,12.06
Oceania,,2021-05-30,12.14
Oceania,,2021-05-31,12.45
Oceania,,2021-06-01,12.96
Oceania,,2021-06-02,13.33
Oceania,,2021-06-03,13.72
Oceania,,2021-06-04,14.09
Oceania,,2021-06-05,14.32
Oceania,,2021-06-06,14.47
Oceania,,2021-06-07,14.78
Oceania,,2021-06-08,15.42
Oceania,,2021-06-09,15.78
Oceania,,2021-06-10,16.19
Oceania,,2021-06-11,16.24
Oceania,,2021-06-12,16.26
Oceania,,2021-06-13,16.8
Oceania,,2021-06-14,16.99
Oceania,,2021-06-15,17.51
Oceania,,2021-06-16,17.88
Oceania,,2021-06-17,18.26
Oceania,,2021-06-18,18.61
Oceania,,2021-06-19,18.79
Oceania,,2021-06-20,18.88
Oceania,,2021-06-21,19.46
Oceania,,2021-06-22,19.84
Oceania,,2021-06-23,20.22
Oceania,,2021-06-24,20.59
Oceania,,2021-06-25,20.92
Oceania,,2021-06-26,21.11
Oceania,,2021-06-27,21.24
Oceania,,2021-06-28,21.57
Oceania,,2021-06-29,22.14
Oceania,,2021-06-30,22.42
Oceania,,2021-07-01,22.9
Oceania,,2021-07-02,23.3
Oceania,,2021-07-03,23.55
Oceania,,2021-07-04,23.68
Oceania,,2021-07-05,24.03
Oceania,,2021-07-06,24.61
Oceania,,2021-07-07,25.01
Oceania,,2021-07-08,25.43
Oceania,,2021-07-09,25.82
Oceania,,2021-07-10,26.08
Oceania,,2021-07-11,26.22
Oceania,,2021-07-12,26.6
Oceania,,2021-07-13,27.21
Oceania,,2021-07-14,27.66
Oceania,,2021-07-15,28.11
Oceania,,2021-07-16,28.54
Oceania,,2021-07-17,28.82
Oceania,,2021-07-18,28.97
Oceania,,2021-07-19,29.41
Oceania,,2021-07-20,30.1
Oceania,,2021-07-21,30.63
Oceania,,2021-07-22,31.14
Oceania,,2021-07-23,31.64
Oceania,,2021-07-24,31.97
Oceania,,2021-07-25,32.16
Oceania,,2021-07-26,32.65
Oceania,,2021-07-27,33.48
Oceania,,2021-07-28,34.09
Oceania,,2021-07-29,34.66
Oceania,,2021-07-30,35.24
Oceania,,2021-07-31,35.62
Oceania,,2021-08-01,35.85
Oceania,,2021-08-02,36.7
Oceania,,2021-08-03,37.3
Oceania,,2021-08-04,37.92
Oceania,,2021-08-05,38.58
Oceania,,2021-08-06,39.22
Oceania,,2021-08-07,39.67
Oceania,,2021-08-08,39.92
Oceania,,2021-08-09,40.78
Oceania,,2021-08-10,41.5
Oceania,,2021-08-11,42.23
Oceania,,2021-08-12,42.96
Oceania,,2021-08-13,43.72
Oceania,,2021-08-14,44.2
Oceania,,2021-08-15,44.48
Oceania,,2021-08-16,45.5
Oceania,,2021-08-17,46.26
Oceania,,2021-08-18,46.98
Oceania,,2021-08-19,47.75
Oceania,,2021-08-20,48.6
Oceania,,2021-08-21,49.18
Oceania,,2021-08-22,49.59
Oceania,,2021-08-23,50.59
Oceania,,2021-08-24,51.49
Oceania,,2021-08-25,52.47
Oceania,,2021-08-26,53.41
Oceania,,2021-08-27,54.35
Oceania,,2021-08-28,55.04
Oceania,,2021-08-29,55.52
Oceania,,2021-08-30,56.34
Oceania,,2021-08-31,57.63
Oceania,,2021-09-01,58.6
Oceania,,2021-09-02,59.51
Oceania,,2021-09-03,60.43
Oceania,,2021-09-04,61.11
Oceania,,2021-09-05,61.5
Oceania,,2021-09-06,62.25
Oceania,,2021-09-07,63.32
Oceania,,2021-09-08,64.19
Oceania,,2021-09-09,65.07
Oceania,,2021-09-10,65.92
Oceania,,2021-09-11,66.52
Oceania,,2021-09-12,66.91
Oceania,,2021-09-13,67.82
Oceania,,2021-09-14,69.01
Oceania,,2021-09-15,69.86
Oceania,,2021-09-16,70.7
Oceania,,2021-09-17,71.62
Oceania,,2021-09-18,72.27
Oceania,,2021-09-19,72.73
Oceania,,2021-09-20,73.59
Oceania,,2021-09-21,74.76
Oceania,,2021-09-22,75.66
Oceania,,2021-09-23,76.58
Oceania,,2021-09-24,77.41
Oceania,,2021-09-25,78.04
Oceania,,2021-09-26,78.43
Oceania,,2021-09-27,79.23
Oceania,,2021-09-28,80.34
Oceania,,2021-09-29,81.15
Oceania,,2021-09-30,82.05
Oceania,,2021-10-01,82.91
Oceania,,2021-10-02,83.51
Oceania,,2021-10-03,83.9
Oceania,,2021-10-04,84.46
Oceania,,2021-10-05,85.78
Oceania,,2021-10-06,86.72
Oceania,,2021-10-07,87.68
Oceania,,2021-10-08,88.65
Oceania,,2021-10-09,89.38
Oceania,,2021-10-10,89.86
Oceania,,2021-10-11,90.75
Oceania,,2021-10-12,91.94
Oceania,,2021-10-13,92.84
Oceania,,2021-10-14,93.72
Oceania,,2021-10-15,94.57
Oceania,,2021-10-16,95.33
Oceania,,2021-10-17,95.77
Oceania,,2021-10-18,96.74
Oceania,,2021-10-19,97.47
Oceania,,2021-10-20,98.21
Oceania,,2021-10-21,98.95
Oceania,,2021-10-22,99.68
Oceania,,2021-10-23,100.22
Oceania,,2021-10-24,100.56
Oceania,,2021-10-25,101.54
Oceania,,2021-10-26,102.16
Oceania,,2021-10-27,102.75
Oceania,,2021-10-28,103.38
Oceania,,2021-10-29,103.95
Oceania,,2021-10-30,104.38
Oceania,,2021-10-31,104.63
Oceania,,2021-11-01,105.35
