;Country;Code;Date;Vax_Rate;Index;Region;Income_group
13122;Gabon;GAB;2022-02;23.94;67;Sub-Saharan Africa;Upper middle income
13069;French Polynesia;PYF;2022-02;128.8;162;East Asia & Pacific;High income
17321;Iraq;IRQ;2022-02;40.09;92;Middle East & North Africa;Upper middle income
17322;Iraq;IRQ;2022-02;40.76;92;Middle East & North Africa;Upper middle income
13068;French Polynesia;PYF;2022-02;123.66;162;East Asia & Pacific;High income
12978;France;FRA;2022-02;208.87;64;Europe & Central Asia;High income
16170;Hungary;HUN;2022-02;167.57;86;Europe & Central Asia;High income
12977;France;FRA;2022-02;208.78;64;Europe & Central Asia;High income
16169;Hungary;HUN;2022-02;167.22;86;Europe & Central Asia;High income
13928;Ghana;GHA;2022-02;39.83;70;Sub-Saharan Africa;Lower middle income
15373;Guinea-Bissau;GNB;2022-02;27.6;74;Sub-Saharan Africa;Low income
15374;Guinea-Bissau;GNB;2022-02;27.62;74;Sub-Saharan Africa;Low income
15174;Guatemala;GTM;2022-02;79.65;79;Latin America & Caribbean;Upper middle income
15173;Guatemala;GTM;2022-02;78.98;79;Latin America & Caribbean;Upper middle income
14829;Grenada;GRD;2022-02;76.0;77;Latin America & Caribbean;Upper middle income
15479;Guyana;GUY;2022-02;102.13;81;Latin America & Caribbean;Upper middle income
15480;Guyana;GUY;2022-02;102.26;81;Latin America & Caribbean;Upper middle income
14828;Grenada;GRD;2022-02;75.83;77;Latin America & Caribbean;Upper middle income
15544;Haiti;HTI;2022-02;2.01;85;Latin America & Caribbean;Lower middle income
15545;Haiti;HTI;2022-02;2.03;85;Latin America & Caribbean;Lower middle income
14765;Greenland;GRL;2022-02;140.15;78;Europe & Central Asia;High income
14764;Greenland;GRL;2022-02;140.08;78;Europe & Central Asia;High income
15611;Honduras;HND;2022-02;109.35;83;Latin America & Caribbean;Lower middle income
15612;Honduras;HND;2022-02;114.89;83;Latin America & Caribbean;Lower middle income
14596;Greece;GRC;2022-02;194.27;76;Europe & Central Asia;High income
15982;Hong Kong;HKG;2022-02;172.5;82;East Asia & Pacific;High income
14595;Greece;GRC;2022-02;194.06;76;Europe & Central Asia;High income
14167;Gibraltar;GIB;2022-02;335.43;71;Europe & Central Asia;High income
14166;Gibraltar;GIB;2022-02;335.33;71;Europe & Central Asia;High income
13927;Ghana;GHA;2022-02;37.95;70;Sub-Saharan Africa;Lower middle income
17751;Ireland;IRL;2022-02;213.2;90;Europe & Central Asia;High income
17752;Ireland;IRL;2022-02;213.24;90;Europe & Central Asia;High income
12537;Finland;FIN;2022-02;206.24;62;Europe & Central Asia;High income
11348;El Salvador;SLV;2022-02;157.0;173;Latin America & Caribbean;Lower middle income
11347;El Salvador;SLV;2022-02;156.54;173;Latin America & Caribbean;Lower middle income
19983;Kazakhstan;KAZ;2022-02;109.9;99;Europe & Central Asia;Upper middle income
19984;Kazakhstan;KAZ;2022-02;109.95;99;Europe & Central Asia;Upper middle income
20237;Kenya;KEN;2022-02;30.22;100;Sub-Saharan Africa;Lower middle income
20238;Kenya;KEN;2022-02;30.36;100;Sub-Saharan Africa;Lower middle income
11178;Egypt;EGY;2022-02;67.8;57;Middle East & North Africa;Lower middle income
11177;Egypt;EGY;2022-02;66.55;57;Middle East & North Africa;Lower middle income
20267;Kiribati;KIR;2022-02;99.35;103;East Asia & Pacific;Lower middle income
11071;Ecuador;ECU;2022-02;178.83;56;Latin America & Caribbean;Upper middle income
20305;Kuwait;KWT;2022-02;173.32;106;Middle East & North Africa;High income
20306;Kuwait;KWT;2022-02;174.83;106;Middle East & North Africa;High income
11070;Ecuador;ECU;2022-02;178.75;56;Latin America & Caribbean;Upper middle income
10649;Dominican Republic;DOM;2022-02;139.24;54;Latin America & Caribbean;Upper middle income
10648;Dominican Republic;DOM;2022-02;139.15;54;Latin America & Caribbean;Upper middle income
20524;Kyrgyzstan;KGZ;2022-02;41.14;101;Europe & Central Asia;Lower middle income
20525;Kyrgyzstan;KGZ;2022-02;41.32;101;Europe & Central Asia;Lower middle income
10316;Dominica;DMA;2022-02;85.42;52;Latin America & Caribbean;Upper middle income
10315;Dominica;DMA;2022-02;85.27;52;Latin America & Caribbean;Upper middle income
19687;Jordan;JOR;2022-02;92.43;97;Middle East & North Africa;Upper middle income
19686;Jordan;JOR;2022-02;91.88;97;Middle East & North Africa;Upper middle income
11426;Equatorial Guinea;GNQ;2022-02;31.97;75;Sub-Saharan Africa;Upper middle income
19465;Japan;JPN;2022-02;180.69;98;East Asia & Pacific;High income
12536;Finland;FIN;2022-02;206.18;62;Europe & Central Asia;High income
18028;Isle of Man;IMN;2022-02;219.38;88;Europe & Central Asia;High income
18029;Isle of Man;IMN;2022-02;219.39;88;Europe & Central Asia;High income
12433;Fiji;FJI;2022-02;142.62;63;East Asia & Pacific;Upper middle income
18487;Israel;ISR;2022-02;194.09;94;Middle East & North Africa;High income
18488;Israel;ISR;2022-02;194.11;94;Middle East & North Africa;High income
12432;Fiji;FJI;2022-02;142.36;63;East Asia & Pacific;Upper middle income
12387;Faeroe Islands;FRO;2022-02;211.8;65;Europe & Central Asia;High income
12386;Faeroe Islands;FRO;2022-02;211.72;65;Europe & Central Asia;High income
26945;Nepal;NPL;2022-02;125.11;146;South Asia;Lower middle income
12222;Ethiopia;ETH;2022-02;20.6;61;Sub-Saharan Africa;Low income
18957;Italy;ITA;2022-02;222.05;95;Europe & Central Asia;High income
18958;Italy;ITA;2022-02;222.25;95;Europe & Central Asia;High income
11956;Eswatini;SWZ;2022-02;41.87;183;Sub-Saharan Africa;Lower middle income
11955;Eswatini;SWZ;2022-02;41.47;183;Sub-Saharan Africa;Lower middle income
19158;Jamaica;JAM;2022-02;45.7;96;Latin America & Caribbean;Upper middle income
19159;Jamaica;JAM;2022-02;45.73;96;Latin America & Caribbean;Upper middle income
11857;Estonia;EST;2022-02;147.47;60;Europe & Central Asia;High income
11856;Estonia;EST;2022-02;147.39;60;Europe & Central Asia;High income
19464;Japan;JPN;2022-02;179.6;98;East Asia & Pacific;High income
12221;Ethiopia;ETH;2022-02;20.35;61;Sub-Saharan Africa;Low income
5353;Burkina Faso;BFA;2022-02;10.79;16;Sub-Saharan Africa;Low income
6542;Chad;TCD;2022-02;2.39;188;Sub-Saharan Africa;Low income
15332;Guinea;GIN;2022-02;36.78;72;Sub-Saharan Africa;Low income
32118;Saint Vincent and the Grenadines;VCT;2022-02;60.61;206;Latin America & Caribbean;Upper middle income
3376;Belgium;BEL;2022-02;215.3;14;Europe & Central Asia;High income
32117;Saint Vincent and the Grenadines;VCT;2022-02;60.58;206;Latin America & Caribbean;Upper middle income
3375;Belgium;BEL;2022-02;215.25;14;Europe & Central Asia;High income
28902;Papua New Guinea;PNG;2022-02;5.95;155;East Asia & Pacific;Lower middle income
28903;Papua New Guinea;PNG;2022-02;6.01;155;East Asia & Pacific;Lower middle income
28858;Panama;PAN;2022-02;172.2;151;Latin America & Caribbean;Upper middle income
516;Antigua and Barbuda;ATG;2022-02;126.06;9;Latin America & Caribbean;High income
2945;Belarus;BLR;2022-02;112.78;22;Europe & Central Asia;Upper middle income
2944;Belarus;BLR;2022-02;110.41;22;Europe & Central Asia;Upper middle income
29124;Paraguay;PRY;2022-02;110.5;160;Latin America & Caribbean;Upper middle income
29125;Paraguay;PRY;2022-02;111.79;160;Latin America & Caribbean;Upper middle income
946;Argentina;ARG;2022-02;206.16;6;Latin America & Caribbean;Upper middle income
947;Argentina;ARG;2022-02;206.26;6;Latin America & Caribbean;Upper middle income
517;Antigua and Barbuda;ATG;2022-02;126.33;9;Latin America & Caribbean;High income
29517;Peru;PER;2022-02;188.87;152;Latin America & Caribbean;Upper middle income
28857;Panama;PAN;2022-02;170.51;151;Latin America & Caribbean;Upper middle income
3531;Belize;BLZ;2022-02;113.2;23;Latin America & Caribbean;Lower middle income
3734;Bhutan;BTN;2022-02;204.21;29;South Asia;Lower middle income
3733;Bhutan;BTN;2022-02;203.16;29;South Asia;Lower middle income
424;Angola;AGO;2022-02;46.86;2;Sub-Saharan Africa;Lower middle income
32171;Samoa;WSM;2022-02;138.04;212;East Asia & Pacific;Lower middle income
3622;Bermuda;BMU;2022-02;200.25;24;North America;High income
3621;Bermuda;BMU;2022-02;199.27;24;North America;High income
3530;Belize;BLZ;2022-02;112.49;23;Latin America & Caribbean;Lower middle income
28425;Oman;OMN;2022-02;130.62;149;Middle East & North Africa;High income
32170;Samoa;WSM;2022-02;137.62;212;East Asia & Pacific;Lower middle income
425;Angola;AGO;2022-02;47.92;2;Sub-Saharan Africa;Lower middle income
3562;Benin;BEN;2022-02;22.4;15;Sub-Saharan Africa;Lower middle income
28597;Pakistan;PAK;2022-02;93.0;150;South Asia;Lower middle income
28598;Pakistan;PAK;2022-02;95.32;150;South Asia;Lower middle income
3561;Benin;BEN;2022-02;19.21;15;Sub-Saharan Africa;Lower middle income
28426;Oman;OMN;2022-02;131.69;149;Middle East & North Africa;High income
28302;Norway;NOR;2022-02;205.54;145;Europe & Central Asia;High income
32020;Saint Lucia;LCA;2022-02;63.02;111;Latin America & Caribbean;Upper middle income
29518;Peru;PER;2022-02;189.49;152;Latin America & Caribbean;Upper middle income
1901;Bahamas;BHS;2022-02;82.52;20;Latin America & Caribbean;High income
1900;Bahamas;BHS;2022-02;82.06;20;Latin America & Caribbean;High income
31676;Russia;RUS;2022-02;109.11;165;Europe & Central Asia;Upper middle income
1400;Australia;AUS;2022-02;209.26;10;East Asia & Pacific;High income
1401;Australia;AUS;2022-02;209.65;10;East Asia & Pacific;High income
30523;Portugal;PRT;2022-02;224.57;159;Europe & Central Asia;High income
31677;Russia;RUS;2022-02;110.22;165;Europe & Central Asia;Upper middle income
30524;Portugal;PRT;2022-02;224.81;159;Europe & Central Asia;High income
30851;Qatar;QAT;2022-02;215.86;163;Middle East & North Africa;High income
1819;Azerbaijan;AZE;2022-02;124.42;12;Europe & Central Asia;Upper middle income
1818;Azerbaijan;AZE;2022-02;123.52;12;Europe & Central Asia;Upper middle income
1500;Austria;AUT;2022-02;199.03;11;Europe & Central Asia;High income
31314;Romania;ROU;2022-02;87.17;164;Europe & Central Asia;Upper middle income
1501;Austria;AUT;2022-02;199.49;11;Europe & Central Asia;High income
30850;Qatar;QAT;2022-02;215.21;163;Middle East & North Africa;High income
32019;Saint Lucia;LCA;2022-02;59.4;111;Latin America & Caribbean;Upper middle income
30129;Poland;POL;2022-02;141.08;156;Europe & Central Asia;High income
1030;Armenia;ARM;2022-02;68.82;7;Europe & Central Asia;Upper middle income
31847;Saint Kitts and Nevis;KNA;2022-02;112.93;104;Latin America & Caribbean;High income
2871;Barbados;BRB;2022-02;107.6;27;Latin America & Caribbean;High income
2870;Barbados;BRB;2022-02;107.57;27;Latin America & Caribbean;High income
31846;Saint Kitts and Nevis;KNA;2022-02;112.69;104;Latin America & Caribbean;High income
29764;Philippines;PHL;2022-02;119.98;153;East Asia & Pacific;Lower middle income
29765;Philippines;PHL;2022-02;120.97;153;East Asia & Pacific;Lower middle income
30128;Poland;POL;2022-02;141.07;156;Europe & Central Asia;High income
2494;Bangladesh;BGD;2022-02;126.24;17;South Asia;Lower middle income
31772;Rwanda;RWA;2022-02;146.28;166;Sub-Saharan Africa;Low income
31771;Rwanda;RWA;2022-02;124.7;166;Sub-Saharan Africa;Low income
5352;Burkina Faso;BFA;2022-02;10.74;16;Sub-Saharan Africa;Low income
2267;Bahrain;BHR;2022-02;193.07;19;Middle East & North Africa;High income
2266;Bahrain;BHR;2022-02;192.97;19;Middle East & North Africa;High income
1029;Armenia;ARM;2022-02;67.14;7;Europe & Central Asia;Upper middle income
2493;Bangladesh;BGD;2022-02;111.01;17;South Asia;Lower middle income
32285;San Marino;SMR;2022-02;188.31;174;Europe & Central Asia;High income
31315;Romania;ROU;2022-02;87.19;164;Europe & Central Asia;Upper middle income
32286;San Marino;SMR;2022-02;189.59;174;Europe & Central Asia;High income
4234;Botswana;BWA;2022-02;57.97;30;Sub-Saharan Africa;Upper middle income
4235;Botswana;BWA;2022-02;59.34;30;Sub-Saharan Africa;Upper middle income
288;Albania;ALB;2022-02;94.07;3;Europe & Central Asia;Upper middle income
287;Albania;ALB;2022-02;93.41;3;Europe & Central Asia;Upper middle income
4639;Brazil;BRA;2022-02;183.17;26;Latin America & Caribbean;Upper middle income
4640;Brazil;BRA;2022-02;183.54;26;Latin America & Caribbean;Upper middle income
32801;Senegal;SEN;2022-02;12.0;169;Sub-Saharan Africa;Lower middle income
27552;Nicaragua;NIC;2022-02;139.76;143;Latin America & Caribbean;Lower middle income
32802;Senegal;SEN;2022-02;14.38;169;Sub-Saharan Africa;Lower middle income
4711;British Virgin Islands;VGB;2022-02;120.2;208;Latin America & Caribbean;High income
4712;British Virgin Islands;VGB;2022-02;120.34;208;Latin America & Caribbean;High income
27483;New Zealand;NZL;2022-02;207.35;148;East Asia & Pacific;High income
27482;New Zealand;NZL;2022-02;206.83;148;East Asia & Pacific;High income
33022;Serbia;SRB;2022-02;123.21;176;Europe & Central Asia;Upper middle income
33023;Serbia;SRB;2022-02;123.3;176;Europe & Central Asia;Upper middle income
42;Afghanistan;AFG;2022-02;13.9;1;South Asia;Low income
4887;Brunei;BRN;2022-02;232.56;28;East Asia & Pacific;High income
41;Afghanistan;AFG;2022-02;13.59;1;South Asia;Low income
27099;New Caledonia;NCL;2022-02;127.31;140;East Asia & Pacific;High income
27098;New Caledonia;NCL;2022-02;127.05;140;East Asia & Pacific;High income
33109;Seychelles;SYC;2022-02;198.39;185;Sub-Saharan Africa;High income
4888;Brunei;BRN;2022-02;235.91;28;East Asia & Pacific;High income
33110;Seychelles;SYC;2022-02;199.13;185;Sub-Saharan Africa;High income
27040;Netherlands;NLD;2022-02;197.52;144;Europe & Central Asia;High income
27039;Netherlands;NLD;2022-02;197.18;144;Europe & Central Asia;High income
33143;Sierra Leone;SLE;2022-02;22.25;172;Sub-Saharan Africa;Low income
5296;Bulgaria;BGR;2022-02;62.31;18;Europe & Central Asia;Upper middle income
33144;Sierra Leone;SLE;2022-02;22.28;172;Sub-Saharan Africa;Low income
5297;Bulgaria;BGR;2022-02;62.36;18;Europe & Central Asia;Upper middle income
27579;Niger;NER;2022-02;7.18;141;Sub-Saharan Africa;Low income
320;Algeria;DZA;2022-02;30.17;55;Middle East & North Africa;Lower middle income
27553;Nicaragua;NIC;2022-02;139.76;143;Latin America & Caribbean;Lower middle income
4130;Bolivia;BOL;2022-02;106.39;25;Latin America & Caribbean;Lower middle income
4129;Bolivia;BOL;2022-02;106.38;25;Latin America & Caribbean;Lower middle income
28301;Norway;NOR;2022-02;205.51;145;Europe & Central Asia;High income
27843;North Macedonia;MKD;2022-02;87.53;127;Europe & Central Asia;Upper middle income
321;Algeria;DZA;2022-02;30.55;55;Middle East & North Africa;Lower middle income
27580;Niger;NER;2022-02;7.32;141;Sub-Saharan Africa;Low income
363;Andorra;AND;2022-02;195.57;4;Europe & Central Asia;High income
27844;North Macedonia;MKD;2022-02;87.7;127;Europe & Central Asia;Upper middle income
32698;Saudi Arabia;SAU;2022-02;172.15;167;Middle East & North Africa;High income
362;Andorra;AND;2022-02;184.11;4;Europe & Central Asia;High income
27687;Nigeria;NGA;2022-02;12.01;142;Sub-Saharan Africa;Lower middle income
27688;Nigeria;NGA;2022-02;12.54;142;Sub-Saharan Africa;Lower middle income
32699;Saudi Arabia;SAU;2022-02;172.48;167;Middle East & North Africa;High income
13883;Germany;DEU;2022-03;205.04;50;Europe & Central Asia;High income
13162;Gambia;GMB;2022-03;14.61;73;Sub-Saharan Africa;Low income
1031;Armenia;ARM;2022-03;70.38;7;Europe & Central Asia;Upper middle income
1032;Armenia;ARM;2022-03;70.99;7;Europe & Central Asia;Upper middle income
13884;Germany;DEU;2022-03;205.12;50;Europe & Central Asia;High income
12231;Ethiopia;ETH;2022-03;24.75;61;Sub-Saharan Africa;Low income
12232;Ethiopia;ETH;2022-03;24.92;61;Sub-Saharan Africa;Low income
37326;Togo;TGO;2022-03;32.25;189;Sub-Saharan Africa;Low income
11959;Eswatini;SWZ;2022-03;43.45;183;Sub-Saharan Africa;Lower middle income
14833;Grenada;GRD;2022-03;77.12;77;Latin America & Caribbean;Upper middle income
13073;French Polynesia;PYF;2022-03;129.92;162;East Asia & Pacific;High income
37327;Togo;TGO;2022-03;32.53;189;Sub-Saharan Africa;Low income
15183;Guatemala;GTM;2022-03;88.33;79;Latin America & Caribbean;Upper middle income
15182;Guatemala;GTM;2022-03;86.83;79;Latin America & Caribbean;Upper middle income
11428;Equatorial Guinea;GNQ;2022-03;32.65;75;Sub-Saharan Africa;Upper middle income
1432;Australia;AUS;2022-03;218.56;10;East Asia & Pacific;High income
41203;Yemen;YEM;2022-03;2.57;214;Middle East & North Africa;Low income
364;Andorra;AND;2022-03;196.5;4;Europe & Central Asia;High income
11958;Eswatini;SWZ;2022-03;43.21;183;Sub-Saharan Africa;Lower middle income
365;Andorra;AND;2022-03;196.74;4;Europe & Central Asia;High income
11887;Estonia;EST;2022-03;148.82;60;Europe & Central Asia;High income
41204;Yemen;YEM;2022-03;2.65;214;Middle East & North Africa;Low income
41787;Zimbabwe;ZWE;2022-03;62.08;217;Sub-Saharan Africa;Lower middle income
1431;Australia;AUS;2022-03;218.33;10;East Asia & Pacific;High income
11888;Estonia;EST;2022-03;148.86;60;Europe & Central Asia;High income
41786;Zimbabwe;ZWE;2022-03;60.97;217;Sub-Saharan Africa;Lower middle income
13415;Georgia;GEO;2022-03;71.84;69;Europe & Central Asia;Upper middle income
14834;Grenada;GRD;2022-03;77.18;77;Latin America & Caribbean;Upper middle income
322;Algeria;DZA;2022-03;30.72;55;Middle East & North Africa;Lower middle income
14766;Greenland;GRL;2022-03;140.23;78;Europe & Central Asia;High income
41398;Zambia;ZMB;2022-03;18.05;216;Sub-Saharan Africa;Lower middle income
12548;Finland;FIN;2022-03;210.5;62;Europe & Central Asia;High income
520;Antigua and Barbuda;ATG;2022-03;127.22;9;Latin America & Caribbean;High income
519;Antigua and Barbuda;ATG;2022-03;127.0;9;Latin America & Caribbean;High income
13930;Ghana;GHA;2022-03;41.12;70;Sub-Saharan Africa;Lower middle income
295;Albania;ALB;2022-03;96.16;3;Europe & Central Asia;Upper middle income
14626;Greece;GRC;2022-03;197.85;76;Europe & Central Asia;High income
13008;France;FRA;2022-03;210.31;64;Europe & Central Asia;High income
14184;Gibraltar;GIB;2022-03;350.05;71;Europe & Central Asia;High income
14183;Gibraltar;GIB;2022-03;348.27;71;Europe & Central Asia;High income
428;Angola;AGO;2022-03;50.87;2;Sub-Saharan Africa;Lower middle income
296;Albania;ALB;2022-03;96.31;3;Europe & Central Asia;Upper middle income
429;Angola;AGO;2022-03;51.68;2;Sub-Saharan Africa;Lower middle income
13931;Ghana;GHA;2022-03;44.84;70;Sub-Saharan Africa;Lower middle income
13009;France;FRA;2022-03;210.37;64;Europe & Central Asia;High income
13161;Gambia;GMB;2022-03;14.61;73;Sub-Saharan Africa;Low income
12547;Finland;FIN;2022-03;210.12;62;Europe & Central Asia;High income
13416;Georgia;GEO;2022-03;71.89;69;Europe & Central Asia;Upper middle income
13072;French Polynesia;PYF;2022-03;129.89;162;East Asia & Pacific;High income
978;Argentina;ARG;2022-03;212.49;6;Latin America & Caribbean;Upper middle income
38019;Tunisia;TUN;2022-03;109.33;196;Middle East & North Africa;Lower middle income
41399;Zambia;ZMB;2022-03;18.13;216;Sub-Saharan Africa;Lower middle income
11427;Equatorial Guinea;GNQ;2022-03;32.24;75;Sub-Saharan Africa;Upper middle income
38018;Tunisia;TUN;2022-03;109.23;196;Middle East & North Africa;Lower middle income
37701;Trinidad and Tobago;TTO;2022-03;110.04;195;Latin America & Caribbean;High income
977;Argentina;ARG;2022-03;212.29;6;Latin America & Caribbean;Upper middle income
44;Afghanistan;AFG;2022-03;14.39;1;South Asia;Low income
45;Afghanistan;AFG;2022-03;14.44;1;South Asia;Low income
14627;Greece;GRC;2022-03;198.02;76;Europe & Central Asia;High income
13124;Gabon;GAB;2022-03;24.14;67;Sub-Saharan Africa;Upper middle income
12437;Fiji;FJI;2022-03;144.89;63;East Asia & Pacific;Upper middle income
37700;Trinidad and Tobago;TTO;2022-03;110.04;195;Latin America & Caribbean;High income
12436;Fiji;FJI;2022-03;144.68;63;East Asia & Pacific;Upper middle income
13125;Gabon;GAB;2022-03;28.55;67;Sub-Saharan Africa;Upper middle income
5325;Bulgaria;BGR;2022-03;63.1;18;Europe & Central Asia;Upper middle income
38460;Turkey;TUR;2022-03;172.85;197;Europe & Central Asia;Upper middle income
4161;Bolivia;BOL;2022-03;110.92;25;Latin America & Caribbean;Lower middle income
6503;Central African Republic;CAF;2022-03;20.59;31;Sub-Saharan Africa;Low income
6504;Central African Republic;CAF;2022-03;37.02;31;Sub-Saharan Africa;Low income
40816;Uzbekistan;UZB;2022-03;130.18;205;Europe & Central Asia;Lower middle income
40817;Uzbekistan;UZB;2022-03;132.85;205;Europe & Central Asia;Lower middle income
6546;Chad;TCD;2022-03;6.0;188;Sub-Saharan Africa;Low income
6547;Chad;TCD;2022-03;9.7;188;Sub-Saharan Africa;Low income
4160;Bolivia;BOL;2022-03;110.78;25;Latin America & Caribbean;Lower middle income
7009;Chile;CHL;2022-03;264.16;35;Latin America & Caribbean;High income
7010;Chile;CHL;2022-03;264.42;35;Latin America & Caribbean;High income
3737;Bhutan;BTN;2022-03;230.57;29;South Asia;Lower middle income
7403;China;CHN;2022-03;226.22;36;East Asia & Pacific;Upper middle income
3736;Bhutan;BTN;2022-03;229.25;29;South Asia;Lower middle income
7404;China;CHN;2022-03;226.48;36;East Asia & Pacific;Upper middle income
39351;United Arab Emirates;ARE;2022-03;245.07;5;Middle East & North Africa;High income
39350;United Arab Emirates;ARE;2022-03;242.02;5;Middle East & North Africa;High income
3626;Bermuda;BMU;2022-03;204.68;24;North America;High income
7725;Colombia;COL;2022-03;157.5;41;Latin America & Caribbean;Upper middle income
7726;Colombia;COL;2022-03;157.71;41;Latin America & Caribbean;Upper middle income
3625;Bermuda;BMU;2022-03;203.67;24;North America;High income
3564;Benin;BEN;2022-03;26.77;15;Sub-Saharan Africa;Lower middle income
7763;Comoros;COM;2022-03;71.81;42;Sub-Saharan Africa;Lower middle income
7764;Comoros;COM;2022-03;71.81;42;Sub-Saharan Africa;Lower middle income
4237;Botswana;BWA;2022-03;60.29;30;Sub-Saharan Africa;Upper middle income
4238;Botswana;BWA;2022-03;105.01;30;Sub-Saharan Africa;Upper middle income
39797;United Kingdom;GBR;2022-03;206.77;68;Europe & Central Asia;High income
39798;United Kingdom;GBR;2022-03;206.82;68;Europe & Central Asia;High income
5324;Bulgaria;BGR;2022-03;63.08;18;Europe & Central Asia;Upper middle income
5356;Burkina Faso;BFA;2022-03;11.02;16;Sub-Saharan Africa;Low income
5357;Burkina Faso;BFA;2022-03;15.45;16;Sub-Saharan Africa;Low income
4891;Brunei;BRN;2022-03;243.13;28;East Asia & Pacific;High income
4890;Brunei;BRN;2022-03;241.99;28;East Asia & Pacific;High income
5387;Burundi;BDI;2022-03;0.1;13;Sub-Saharan Africa;Low income
5388;Burundi;BDI;2022-03;0.17;13;Sub-Saharan Africa;Low income
40685;Uruguay;URY;2022-03;230.66;203;Latin America & Caribbean;High income
40686;Uruguay;URY;2022-03;230.87;203;Latin America & Caribbean;High income
5786;Cambodia;KHM;2022-03;217.74;102;East Asia & Pacific;Lower middle income
40279;United States;USA;2022-03;169.39;204;North America;High income
3563;Benin;BEN;2022-03;24.58;15;Sub-Saharan Africa;Lower middle income
40278;United States;USA;2022-03;169.24;204;North America;High income
4714;British Virgin Islands;VGB;2022-03;133.24;208;Latin America & Caribbean;High income
4713;British Virgin Islands;VGB;2022-03;121.06;208;Latin America & Caribbean;High income
5846;Cameroon;CMR;2022-03;4.68;38;Sub-Saharan Africa;Lower middle income
5847;Cameroon;CMR;2022-03;5.73;38;Sub-Saharan Africa;Lower middle income
6309;Canada;CAN;2022-03;215.74;32;North America;High income
6310;Canada;CAN;2022-03;215.82;32;North America;High income
4670;Brazil;BRA;2022-03;194.1;26;Latin America & Caribbean;Upper middle income
4669;Brazil;BRA;2022-03;193.75;26;Latin America & Caribbean;Upper middle income
6367;Cape Verde;CPV;2022-03;128.99;43;Sub-Saharan Africa;Lower middle income
6368;Cape Verde;CPV;2022-03;129.57;43;Sub-Saharan Africa;Lower middle income
6473;Cayman Islands;CYM;2022-03;212.21;47;Latin America & Caribbean;High income
5787;Cambodia;KHM;2022-03;218.02;102;East Asia & Pacific;Lower middle income
38459;Turkey;TUR;2022-03;172.78;197;Europe & Central Asia;Upper middle income
7796;Congo;COG;2022-03;14.48;40;Sub-Saharan Africa;Lower middle income
3535;Belize;BLZ;2022-03;115.39;23;Latin America & Caribbean;Lower middle income
2270;Bahrain;BHR;2022-03;195.69;19;Middle East & North Africa;High income
10239;Djibouti;DJI;2022-03;16.38;51;Middle East & North Africa;Lower middle income
2269;Bahrain;BHR;2022-03;195.48;19;Middle East & North Africa;High income
10324;Dominica;DMA;2022-03;86.37;52;Latin America & Caribbean;Upper middle income
10325;Dominica;DMA;2022-03;91.42;52;Latin America & Caribbean;Upper middle income
1905;Bahamas;BHS;2022-03;84.58;20;Latin America & Caribbean;High income
1904;Bahamas;BHS;2022-03;84.19;20;Latin America & Caribbean;High income
10669;Dominican Republic;DOM;2022-03;141.37;54;Latin America & Caribbean;Upper middle income
10670;Dominican Republic;DOM;2022-03;141.5;54;Latin America & Caribbean;Upper middle income
38492;Turks and Caicos Islands;TCA;2022-03;175.06;187;Latin America & Caribbean;High income
38491;Turks and Caicos Islands;TCA;2022-03;174.54;187;Latin America & Caribbean;High income
41181;Vietnam;VNM;2022-03;205.8;210;East Asia & Pacific;Lower middle income
41182;Vietnam;VNM;2022-03;206.93;210;East Asia & Pacific;Lower middle income
11101;Ecuador;ECU;2022-03;186.04;56;Latin America & Caribbean;Upper middle income
11102;Ecuador;ECU;2022-03;186.22;56;Latin America & Caribbean;Upper middle income
1845;Azerbaijan;AZE;2022-03;131.62;12;Europe & Central Asia;Upper middle income
1844;Azerbaijan;AZE;2022-03;131.48;12;Europe & Central Asia;Upper middle income
11181;Egypt;EGY;2022-03;73.58;57;Middle East & North Africa;Lower middle income
11182;Egypt;EGY;2022-03;74.79;57;Middle East & North Africa;Lower middle income
1505;Austria;AUT;2022-03;200.69;11;Europe & Central Asia;High income
1504;Austria;AUT;2022-03;200.43;11;Europe & Central Asia;High income
11352;El Salvador;SLV;2022-03;159.11;173;Latin America & Caribbean;Lower middle income
11353;El Salvador;SLV;2022-03;159.83;173;Latin America & Caribbean;Lower middle income
10213;Denmark;DNK;2022-03;227.21;53;Europe & Central Asia;High income
10212;Denmark;DNK;2022-03;227.19;53;Europe & Central Asia;High income
2516;Bangladesh;BGD;2022-03;149.01;17;South Asia;Lower middle income
9741;Democratic Republic of Congo;COD;2022-03;1.04;39;Sub-Saharan Africa;Low income
3534;Belize;BLZ;2022-03;114.91;23;Latin America & Caribbean;Lower middle income
7864;Costa Rica;CRI;2022-03;194.94;44;Latin America & Caribbean;Upper middle income
7865;Costa Rica;CRI;2022-03;197.82;44;Latin America & Caribbean;Upper middle income
8083;Cote d'Ivoire;CIV;2022-03;37.54;37;Sub-Saharan Africa;Lower middle income
8084;Cote d'Ivoire;CIV;2022-03;38.31;37;Sub-Saharan Africa;Lower middle income
3407;Belgium;BEL;2022-03;217.21;14;Europe & Central Asia;High income
3406;Belgium;BEL;2022-03;217.18;14;Europe & Central Asia;High income
8447;Croatia;HRV;2022-03;127.95;84;Europe & Central Asia;High income
8448;Croatia;HRV;2022-03;127.99;84;Europe & Central Asia;High income
8746;Cuba;CUB;2022-03;312.32;45;Latin America & Caribbean;Upper middle income
